Barcode,region
s_008um_00546_00260-1,Colon
s_008um_00576_00213-1,Colon
s_008um_00623_00469-1,SI
s_008um_00417_00530-1,SI
s_008um_00407_00267-1,Colon
s_008um_00485_00225-1,Colon
s_008um_00403_00288-1,Colon
s_008um_00579_00477-1,SI
s_008um_00584_00259-1,Colon
s_008um_00437_00522-1,SI
s_008um_00482_00217-1,Colon
s_008um_00433_00541-1,SI
s_008um_00302_00555-1,SI
s_008um_00552_00271-1,Colon
s_008um_00407_00565-1,SI
s_008um_00443_00265-1,Colon
s_008um_00596_00442-1,SI
s_008um_00550_00471-1,SI
s_008um_00457_00276-1,Colon
s_008um_00358_00286-1,Colon
s_008um_00437_00243-1,Colon
s_008um_00432_00502-1,SI
s_008um_00508_00506-1,SI
s_008um_00411_00266-1,Colon
s_008um_00356_00210-1,Colon
s_008um_00392_00513-1,SI
s_008um_00408_00260-1,Colon
s_008um_00399_00553-1,SI
s_008um_00426_00532-1,SI
s_008um_00439_00201-1,Colon
s_008um_00575_00225-1,Colon
s_008um_00398_00531-1,SI
s_008um_00528_00248-1,Colon
s_008um_00397_00556-1,SI
s_008um_00330_00307-1,Colon
s_008um_00520_00279-1,Colon
s_008um_00607_00447-1,SI
s_008um_00385_00231-1,Colon
s_008um_00419_00233-1,Colon
s_008um_00460_00499-1,SI
s_008um_00366_00195-1,Colon
s_008um_00549_00211-1,Colon
s_008um_00321_00542-1,SI
s_008um_00465_00221-1,Colon
s_008um_00363_00534-1,SI
s_008um_00553_00242-1,Colon
s_008um_00398_00198-1,Colon
s_008um_00365_00514-1,SI
s_008um_00473_00239-1,Colon
s_008um_00383_00484-1,SI
s_008um_00284_00573-1,SI
s_008um_00545_00237-1,Colon
s_008um_00509_00237-1,Colon
s_008um_00313_00547-1,SI
s_008um_00424_00250-1,Colon
s_008um_00436_00257-1,Colon
s_008um_00400_00509-1,SI
s_008um_00461_00195-1,Colon
s_008um_00569_00234-1,Colon
s_008um_00431_00205-1,Colon
s_008um_00363_00288-1,Colon
s_008um_00423_00547-1,SI
s_008um_00499_00243-1,Colon
s_008um_00596_00265-1,Colon
s_008um_00333_00235-1,Colon
s_008um_00537_00227-1,Colon
s_008um_00367_00516-1,SI
s_008um_00495_00283-1,Colon
s_008um_00465_00204-1,Colon
s_008um_00454_00239-1,Colon
s_008um_00453_00244-1,Colon
s_008um_00356_00318-1,Colon
s_008um_00357_00243-1,Colon
s_008um_00515_00244-1,Colon
s_008um_00392_00534-1,SI
s_008um_00385_00496-1,SI
s_008um_00351_00534-1,SI
s_008um_00308_00556-1,SI
s_008um_00357_00258-1,Colon
s_008um_00327_00270-1,Colon
s_008um_00418_00496-1,SI
s_008um_00394_00282-1,Colon
s_008um_00398_00211-1,Colon
s_008um_00535_00242-1,Colon
s_008um_00555_00438-1,SI
s_008um_00456_00480-1,SI
s_008um_00381_00284-1,Colon
s_008um_00466_00525-1,SI
s_008um_00473_00542-1,SI
s_008um_00447_00207-1,Colon
s_008um_00311_00605-1,SI
s_008um_00463_00229-1,Colon
s_008um_00281_00610-1,SI
s_008um_00447_00191-1,Colon
s_008um_00497_00249-1,Colon
s_008um_00378_00215-1,Colon
s_008um_00400_00529-1,SI
s_008um_00579_00440-1,SI
s_008um_00383_00248-1,Colon
s_008um_00402_00215-1,Colon
s_008um_00348_00245-1,Colon
s_008um_00450_00531-1,SI
s_008um_00528_00275-1,Colon
s_008um_00462_00203-1,Colon
s_008um_00334_00307-1,Colon
s_008um_00470_00532-1,SI
s_008um_00378_00289-1,Colon
s_008um_00515_00262-1,Colon
s_008um_00440_00208-1,Colon
s_008um_00523_00488-1,SI
s_008um_00335_00274-1,Colon
s_008um_00532_00234-1,Colon
s_008um_00493_00279-1,Colon
s_008um_00549_00497-1,SI
s_008um_00551_00279-1,Colon
s_008um_00359_00226-1,Colon
s_008um_00450_00255-1,Colon
s_008um_00585_00238-1,Colon
s_008um_00368_00262-1,Colon
s_008um_00595_00462-1,SI
s_008um_00445_00530-1,SI
s_008um_00523_00490-1,SI
s_008um_00335_00301-1,Colon
s_008um_00343_00232-1,Colon
s_008um_00420_00548-1,SI
s_008um_00305_00561-1,SI
s_008um_00542_00224-1,Colon
s_008um_00397_00282-1,Colon
s_008um_00420_00510-1,SI
s_008um_00469_00543-1,SI
s_008um_00487_00230-1,Colon
s_008um_00387_00190-1,Colon
s_008um_00577_00469-1,SI
s_008um_00418_00539-1,SI
s_008um_00313_00537-1,SI
s_008um_00367_00257-1,Colon
s_008um_00312_00554-1,SI
s_008um_00534_00484-1,SI
s_008um_00451_00247-1,Colon
s_008um_00424_00190-1,Colon
s_008um_00509_00273-1,Colon
s_008um_00504_00488-1,SI
s_008um_00578_00249-1,Colon
s_008um_00289_00599-1,SI
s_008um_00536_00257-1,Colon
s_008um_00431_00267-1,Colon
s_008um_00530_00254-1,Colon
s_008um_00347_00280-1,Colon
s_008um_00634_00431-1,SI
s_008um_00504_00226-1,Colon
s_008um_00362_00514-1,SI
s_008um_00601_00263-1,Colon
s_008um_00465_00260-1,Colon
s_008um_00472_00526-1,SI
s_008um_00593_00480-1,SI
s_008um_00474_00217-1,Colon
s_008um_00385_00491-1,SI
s_008um_00349_00220-1,Colon
s_008um_00506_00243-1,Colon
s_008um_00509_00225-1,Colon
s_008um_00565_00217-1,Colon
s_008um_00390_00287-1,Colon
s_008um_00467_00505-1,SI
s_008um_00416_00190-1,Colon
s_008um_00462_00496-1,SI
s_008um_00618_00444-1,SI
s_008um_00413_00519-1,SI
s_008um_00522_00270-1,Colon
s_008um_00433_00266-1,Colon
s_008um_00432_00206-1,Colon
s_008um_00366_00273-1,Colon
s_008um_00425_00498-1,SI
s_008um_00359_00311-1,Colon
s_008um_00408_00533-1,SI
s_008um_00549_00461-1,SI
s_008um_00421_00505-1,SI
s_008um_00445_00250-1,Colon
s_008um_00352_00272-1,Colon
s_008um_00440_00240-1,Colon
s_008um_00345_00205-1,Colon
s_008um_00349_00537-1,SI
s_008um_00482_00486-1,SI
s_008um_00443_00224-1,Colon
s_008um_00573_00222-1,Colon
s_008um_00541_00465-1,SI
s_008um_00498_00231-1,Colon
s_008um_00338_00258-1,Colon
s_008um_00525_00270-1,Colon
s_008um_00583_00457-1,SI
s_008um_00299_00551-1,SI
s_008um_00454_00267-1,Colon
s_008um_00414_00531-1,SI
s_008um_00443_00204-1,Colon
s_008um_00513_00285-1,Colon
s_008um_00320_00271-1,Colon
s_008um_00524_00251-1,Colon
s_008um_00390_00507-1,SI
s_008um_00523_00265-1,Colon
s_008um_00477_00521-1,SI
s_008um_00382_00493-1,SI
s_008um_00558_00215-1,Colon
s_008um_00398_00196-1,Colon
s_008um_00567_00256-1,Colon
s_008um_00413_00213-1,Colon
s_008um_00586_00454-1,SI
s_008um_00386_00540-1,SI
s_008um_00565_00230-1,Colon
s_008um_00401_00500-1,SI
s_008um_00439_00486-1,SI
s_008um_00398_00217-1,Colon
s_008um_00371_00519-1,SI
s_008um_00372_00228-1,Colon
s_008um_00365_00268-1,Colon
s_008um_00444_00225-1,Colon
s_008um_00639_00448-1,SI
s_008um_00394_00207-1,Colon
s_008um_00418_00521-1,SI
s_008um_00400_00231-1,Colon
s_008um_00462_00216-1,Colon
s_008um_00388_00217-1,Colon
s_008um_00434_00534-1,SI
s_008um_00478_00527-1,SI
s_008um_00410_00234-1,Colon
s_008um_00513_00255-1,Colon
s_008um_00476_00246-1,Colon
s_008um_00462_00236-1,Colon
s_008um_00437_00480-1,SI
s_008um_00412_00216-1,Colon
s_008um_00495_00248-1,Colon
s_008um_00565_00225-1,Colon
s_008um_00515_00510-1,SI
s_008um_00575_00477-1,SI
s_008um_00448_00257-1,Colon
s_008um_00435_00198-1,Colon
s_008um_00461_00211-1,Colon
s_008um_00591_00243-1,Colon
s_008um_00332_00269-1,Colon
s_008um_00428_00273-1,Colon
s_008um_00368_00237-1,Colon
s_008um_00404_00571-1,SI
s_008um_00573_00490-1,SI
s_008um_00443_00528-1,SI
s_008um_00585_00469-1,SI
s_008um_00310_00535-1,SI
s_008um_00361_00315-1,Colon
s_008um_00362_00228-1,Colon
s_008um_00328_00240-1,Colon
s_008um_00566_00481-1,SI
s_008um_00600_00470-1,SI
s_008um_00304_00610-1,SI
s_008um_00415_00545-1,SI
s_008um_00430_00241-1,Colon
s_008um_00530_00246-1,Colon
s_008um_00473_00526-1,SI
s_008um_00372_00211-1,Colon
s_008um_00335_00288-1,Colon
s_008um_00407_00252-1,Colon
s_008um_00450_00526-1,SI
s_008um_00315_00548-1,SI
s_008um_00372_00251-1,Colon
s_008um_00364_00198-1,Colon
s_008um_00459_00272-1,Colon
s_008um_00436_00256-1,Colon
s_008um_00598_00444-1,SI
s_008um_00421_00546-1,SI
s_008um_00481_00474-1,SI
s_008um_00577_00261-1,Colon
s_008um_00307_00548-1,SI
s_008um_00595_00265-1,Colon
s_008um_00400_00517-1,SI
s_008um_00592_00482-1,SI
s_008um_00442_00495-1,SI
s_008um_00375_00223-1,Colon
s_008um_00481_00522-1,SI
s_008um_00559_00246-1,Colon
s_008um_00441_00516-1,SI
s_008um_00415_00209-1,Colon
s_008um_00286_00581-1,SI
s_008um_00512_00286-1,Colon
s_008um_00332_00271-1,Colon
s_008um_00375_00527-1,SI
s_008um_00612_00442-1,SI
s_008um_00574_00276-1,Colon
s_008um_00570_00204-1,Colon
s_008um_00361_00295-1,Colon
s_008um_00409_00204-1,Colon
s_008um_00460_00226-1,Colon
s_008um_00452_00538-1,SI
s_008um_00507_00484-1,SI
s_008um_00350_00266-1,Colon
s_008um_00421_00216-1,Colon
s_008um_00399_00297-1,Colon
s_008um_00453_00229-1,Colon
s_008um_00567_00247-1,Colon
s_008um_00300_00563-1,SI
s_008um_00540_00248-1,Colon
s_008um_00405_00544-1,SI
s_008um_00459_00206-1,Colon
s_008um_00489_00488-1,SI
s_008um_00456_00507-1,SI
s_008um_00325_00285-1,Colon
s_008um_00304_00540-1,SI
s_008um_00585_00245-1,Colon
s_008um_00335_00266-1,Colon
s_008um_00464_00222-1,Colon
s_008um_00368_00282-1,Colon
s_008um_00398_00201-1,Colon
s_008um_00369_00278-1,Colon
s_008um_00445_00531-1,SI
s_008um_00276_00588-1,SI
s_008um_00548_00485-1,SI
s_008um_00278_00587-1,SI
s_008um_00356_00252-1,Colon
s_008um_00476_00478-1,SI
s_008um_00537_00231-1,Colon
s_008um_00398_00276-1,Colon
s_008um_00287_00561-1,SI
s_008um_00487_00272-1,Colon
s_008um_00442_00209-1,Colon
s_008um_00529_00458-1,SI
s_008um_00598_00273-1,Colon
s_008um_00357_00292-1,Colon
s_008um_00473_00485-1,SI
s_008um_00336_00526-1,SI
s_008um_00508_00246-1,Colon
s_008um_00394_00224-1,Colon
s_008um_00467_00251-1,Colon
s_008um_00312_00606-1,SI
s_008um_00390_00513-1,SI
s_008um_00580_00251-1,Colon
s_008um_00532_00270-1,Colon
s_008um_00470_00248-1,Colon
s_008um_00455_00479-1,SI
s_008um_00486_00229-1,Colon
s_008um_00496_00255-1,Colon
s_008um_00395_00197-1,Colon
s_008um_00464_00229-1,Colon
s_008um_00339_00249-1,Colon
s_008um_00495_00220-1,Colon
s_008um_00437_00210-1,Colon
s_008um_00352_00240-1,Colon
s_008um_00359_00260-1,Colon
s_008um_00560_00217-1,Colon
s_008um_00479_00226-1,Colon
s_008um_00333_00283-1,Colon
s_008um_00498_00246-1,Colon
s_008um_00395_00511-1,SI
s_008um_00426_00234-1,Colon
s_008um_00433_00561-1,SI
s_008um_00525_00258-1,Colon
s_008um_00530_00229-1,Colon
s_008um_00392_00261-1,Colon
s_008um_00476_00524-1,SI
s_008um_00422_00500-1,SI
s_008um_00354_00258-1,Colon
s_008um_00563_00237-1,Colon
s_008um_00472_00259-1,Colon
s_008um_00455_00487-1,SI
s_008um_00410_00552-1,SI
s_008um_00431_00235-1,Colon
s_008um_00552_00254-1,Colon
s_008um_00575_00251-1,Colon
s_008um_00414_00217-1,Colon
s_008um_00407_00534-1,SI
s_008um_00393_00256-1,Colon
s_008um_00427_00276-1,Colon
s_008um_00440_00530-1,SI
s_008um_00454_00208-1,Colon
s_008um_00515_00498-1,SI
s_008um_00349_00260-1,Colon
s_008um_00532_00240-1,Colon
s_008um_00501_00269-1,Colon
s_008um_00483_00251-1,Colon
s_008um_00436_00247-1,Colon
s_008um_00441_00521-1,SI
s_008um_00473_00268-1,Colon
s_008um_00572_00231-1,Colon
s_008um_00459_00217-1,Colon
s_008um_00546_00255-1,Colon
s_008um_00554_00274-1,Colon
s_008um_00449_00530-1,SI
s_008um_00298_00563-1,SI
s_008um_00447_00236-1,Colon
s_008um_00575_00486-1,SI
s_008um_00456_00268-1,Colon
s_008um_00372_00201-1,Colon
s_008um_00385_00270-1,Colon
s_008um_00529_00242-1,Colon
s_008um_00343_00535-1,SI
s_008um_00519_00251-1,Colon
s_008um_00452_00498-1,SI
s_008um_00519_00276-1,Colon
s_008um_00356_00262-1,Colon
s_008um_00348_00237-1,Colon
s_008um_00499_00250-1,Colon
s_008um_00378_00243-1,Colon
s_008um_00391_00247-1,Colon
s_008um_00286_00573-1,SI
s_008um_00456_00508-1,SI
s_008um_00424_00495-1,SI
s_008um_00500_00491-1,SI
s_008um_00407_00545-1,SI
s_008um_00306_00548-1,SI
s_008um_00457_00503-1,SI
s_008um_00520_00452-1,SI
s_008um_00585_00219-1,Colon
s_008um_00459_00516-1,SI
s_008um_00495_00221-1,Colon
s_008um_00595_00274-1,Colon
s_008um_00577_00259-1,Colon
s_008um_00455_00254-1,Colon
s_008um_00407_00558-1,SI
s_008um_00416_00498-1,SI
s_008um_00396_00547-1,SI
s_008um_00446_00515-1,SI
s_008um_00431_00249-1,Colon
s_008um_00613_00450-1,SI
s_008um_00547_00431-1,SI
s_008um_00426_00280-1,Colon
s_008um_00635_00428-1,SI
s_008um_00569_00246-1,Colon
s_008um_00351_00199-1,Colon
s_008um_00538_00226-1,Colon
s_008um_00327_00297-1,Colon
s_008um_00563_00483-1,SI
s_008um_00492_00260-1,Colon
s_008um_00431_00258-1,Colon
s_008um_00546_00430-1,SI
s_008um_00550_00208-1,Colon
s_008um_00326_00536-1,SI
s_008um_00573_00448-1,SI
s_008um_00352_00239-1,Colon
s_008um_00568_00269-1,Colon
s_008um_00325_00307-1,Colon
s_008um_00376_00520-1,SI
s_008um_00582_00237-1,Colon
s_008um_00440_00525-1,SI
s_008um_00531_00489-1,SI
s_008um_00636_00435-1,SI
s_008um_00573_00272-1,Colon
s_008um_00512_00249-1,Colon
s_008um_00589_00446-1,SI
s_008um_00464_00194-1,Colon
s_008um_00552_00226-1,Colon
s_008um_00563_00492-1,SI
s_008um_00543_00472-1,SI
s_008um_00396_00243-1,Colon
s_008um_00539_00233-1,Colon
s_008um_00478_00485-1,SI
s_008um_00412_00542-1,SI
s_008um_00542_00222-1,Colon
s_008um_00425_00526-1,SI
s_008um_00574_00431-1,SI
s_008um_00573_00458-1,SI
s_008um_00451_00520-1,SI
s_008um_00463_00215-1,Colon
s_008um_00406_00508-1,SI
s_008um_00400_00541-1,SI
s_008um_00426_00235-1,Colon
s_008um_00422_00257-1,Colon
s_008um_00445_00476-1,SI
s_008um_00496_00506-1,SI
s_008um_00443_00257-1,Colon
s_008um_00387_00248-1,Colon
s_008um_00390_00226-1,Colon
s_008um_00357_00264-1,Colon
s_008um_00417_00531-1,SI
s_008um_00576_00284-1,Colon
s_008um_00563_00460-1,SI
s_008um_00350_00524-1,SI
s_008um_00483_00518-1,SI
s_008um_00569_00438-1,SI
s_008um_00582_00453-1,SI
s_008um_00405_00242-1,Colon
s_008um_00356_00298-1,Colon
s_008um_00538_00246-1,Colon
s_008um_00420_00223-1,Colon
s_008um_00536_00492-1,SI
s_008um_00365_00290-1,Colon
s_008um_00619_00442-1,SI
s_008um_00386_00546-1,SI
s_008um_00332_00517-1,SI
s_008um_00405_00562-1,SI
s_008um_00564_00230-1,Colon
s_008um_00416_00210-1,Colon
s_008um_00394_00235-1,Colon
s_008um_00576_00472-1,SI
s_008um_00526_00463-1,SI
s_008um_00277_00606-1,SI
s_008um_00355_00277-1,Colon
s_008um_00455_00543-1,SI
s_008um_00462_00481-1,SI
s_008um_00293_00567-1,SI
s_008um_00415_00190-1,Colon
s_008um_00380_00296-1,Colon
s_008um_00396_00205-1,Colon
s_008um_00586_00259-1,Colon
s_008um_00571_00266-1,Colon
s_008um_00343_00312-1,Colon
s_008um_00308_00555-1,SI
s_008um_00475_00225-1,Colon
s_008um_00584_00475-1,SI
s_008um_00342_00249-1,Colon
s_008um_00358_00298-1,Colon
s_008um_00377_00206-1,Colon
s_008um_00466_00197-1,Colon
s_008um_00426_00558-1,SI
s_008um_00475_00215-1,Colon
s_008um_00489_00249-1,Colon
s_008um_00407_00497-1,SI
s_008um_00433_00201-1,Colon
s_008um_00523_00475-1,SI
s_008um_00574_00444-1,SI
s_008um_00569_00282-1,Colon
s_008um_00536_00467-1,SI
s_008um_00344_00297-1,Colon
s_008um_00446_00211-1,Colon
s_008um_00551_00216-1,Colon
s_008um_00576_00250-1,Colon
s_008um_00371_00250-1,Colon
s_008um_00482_00477-1,SI
s_008um_00557_00497-1,SI
s_008um_00473_00522-1,SI
s_008um_00348_00262-1,Colon
s_008um_00544_00250-1,Colon
s_008um_00581_00236-1,Colon
s_008um_00453_00242-1,Colon
s_008um_00603_00450-1,SI
s_008um_00545_00463-1,SI
s_008um_00388_00249-1,Colon
s_008um_00508_00261-1,Colon
s_008um_00447_00264-1,Colon
s_008um_00631_00433-1,SI
s_008um_00330_00266-1,Colon
s_008um_00436_00208-1,Colon
s_008um_00547_00494-1,SI
s_008um_00379_00228-1,Colon
s_008um_00341_00290-1,Colon
s_008um_00513_00484-1,SI
s_008um_00451_00484-1,SI
s_008um_00315_00539-1,SI
s_008um_00504_00227-1,Colon
s_008um_00506_00515-1,SI
s_008um_00353_00237-1,Colon
s_008um_00560_00273-1,Colon
s_008um_00573_00209-1,Colon
s_008um_00524_00283-1,Colon
s_008um_00342_00518-1,SI
s_008um_00398_00518-1,SI
s_008um_00408_00229-1,Colon
s_008um_00519_00252-1,Colon
s_008um_00413_00514-1,SI
s_008um_00475_00237-1,Colon
s_008um_00403_00554-1,SI
s_008um_00497_00250-1,Colon
s_008um_00359_00280-1,Colon
s_008um_00405_00548-1,SI
s_008um_00427_00522-1,SI
s_008um_00300_00559-1,SI
s_008um_00468_00247-1,Colon
s_008um_00576_00206-1,Colon
s_008um_00303_00562-1,SI
s_008um_00552_00214-1,Colon
s_008um_00387_00496-1,SI
s_008um_00520_00244-1,Colon
s_008um_00381_00289-1,Colon
s_008um_00534_00490-1,SI
s_008um_00406_00497-1,SI
s_008um_00631_00440-1,SI
s_008um_00326_00305-1,Colon
s_008um_00523_00456-1,SI
s_008um_00359_00237-1,Colon
s_008um_00371_00201-1,Colon
s_008um_00574_00232-1,Colon
s_008um_00374_00540-1,SI
s_008um_00465_00533-1,SI
s_008um_00461_00521-1,SI
s_008um_00367_00233-1,Colon
s_008um_00556_00453-1,SI
s_008um_00558_00256-1,Colon
s_008um_00414_00489-1,SI
s_008um_00413_00542-1,SI
s_008um_00450_00546-1,SI
s_008um_00381_00536-1,SI
s_008um_00420_00268-1,Colon
s_008um_00425_00237-1,Colon
s_008um_00545_00262-1,Colon
s_008um_00351_00277-1,Colon
s_008um_00336_00288-1,Colon
s_008um_00303_00608-1,SI
s_008um_00588_00239-1,Colon
s_008um_00561_00488-1,SI
s_008um_00344_00302-1,Colon
s_008um_00495_00482-1,SI
s_008um_00440_00220-1,Colon
s_008um_00375_00256-1,Colon
s_008um_00409_00200-1,Colon
s_008um_00362_00283-1,Colon
s_008um_00460_00537-1,SI
s_008um_00547_00240-1,Colon
s_008um_00588_00479-1,SI
s_008um_00446_00546-1,SI
s_008um_00455_00536-1,SI
s_008um_00541_00225-1,Colon
s_008um_00573_00434-1,SI
s_008um_00327_00276-1,Colon
s_008um_00477_00490-1,SI
s_008um_00360_00281-1,Colon
s_008um_00523_00262-1,Colon
s_008um_00515_00277-1,Colon
s_008um_00432_00254-1,Colon
s_008um_00418_00484-1,SI
s_008um_00585_00472-1,SI
s_008um_00473_00508-1,SI
s_008um_00403_00258-1,Colon
s_008um_00565_00265-1,Colon
s_008um_00566_00212-1,Colon
s_008um_00437_00254-1,Colon
s_008um_00480_00521-1,SI
s_008um_00425_00534-1,SI
s_008um_00459_00486-1,SI
s_008um_00334_00280-1,Colon
s_008um_00565_00440-1,SI
s_008um_00511_00513-1,SI
s_008um_00438_00218-1,Colon
s_008um_00366_00283-1,Colon
s_008um_00415_00546-1,SI
s_008um_00505_00237-1,Colon
s_008um_00391_00514-1,SI
s_008um_00354_00279-1,Colon
s_008um_00545_00207-1,Colon
s_008um_00480_00269-1,Colon
s_008um_00470_00508-1,SI
s_008um_00630_00457-1,SI
s_008um_00342_00537-1,SI
s_008um_00468_00220-1,Colon
s_008um_00554_00235-1,Colon
s_008um_00448_00237-1,Colon
s_008um_00403_00239-1,Colon
s_008um_00580_00252-1,Colon
s_008um_00446_00253-1,Colon
s_008um_00340_00209-1,Colon
s_008um_00369_00260-1,Colon
s_008um_00372_00308-1,Colon
s_008um_00427_00565-1,SI
s_008um_00389_00196-1,Colon
s_008um_00462_00504-1,SI
s_008um_00364_00206-1,Colon
s_008um_00447_00195-1,Colon
s_008um_00370_00516-1,SI
s_008um_00470_00215-1,Colon
s_008um_00467_00514-1,SI
s_008um_00582_00264-1,Colon
s_008um_00471_00498-1,SI
s_008um_00387_00239-1,Colon
s_008um_00334_00268-1,Colon
s_008um_00401_00553-1,SI
s_008um_00339_00529-1,SI
s_008um_00402_00283-1,Colon
s_008um_00336_00236-1,Colon
s_008um_00382_00201-1,Colon
s_008um_00436_00220-1,Colon
s_008um_00336_00304-1,Colon
s_008um_00387_00226-1,Colon
s_008um_00335_00298-1,Colon
s_008um_00417_00224-1,Colon
s_008um_00632_00452-1,SI
s_008um_00409_00532-1,SI
s_008um_00600_00473-1,SI
s_008um_00344_00247-1,Colon
s_008um_00425_00261-1,Colon
s_008um_00438_00199-1,Colon
s_008um_00391_00189-1,Colon
s_008um_00432_00191-1,Colon
s_008um_00614_00443-1,SI
s_008um_00365_00279-1,Colon
s_008um_00552_00204-1,Colon
s_008um_00302_00603-1,SI
s_008um_00500_00230-1,Colon
s_008um_00350_00508-1,SI
s_008um_00447_00257-1,Colon
s_008um_00351_00542-1,SI
s_008um_00583_00266-1,Colon
s_008um_00547_00489-1,SI
s_008um_00582_00468-1,SI
s_008um_00441_00263-1,Colon
s_008um_00458_00525-1,SI
s_008um_00406_00558-1,SI
s_008um_00417_00509-1,SI
s_008um_00530_00280-1,Colon
s_008um_00376_00539-1,SI
s_008um_00503_00253-1,Colon
s_008um_00379_00298-1,Colon
s_008um_00399_00272-1,Colon
s_008um_00539_00236-1,Colon
s_008um_00356_00313-1,Colon
s_008um_00379_00229-1,Colon
s_008um_00539_00244-1,Colon
s_008um_00472_00522-1,SI
s_008um_00457_00505-1,SI
s_008um_00416_00550-1,SI
s_008um_00361_00210-1,Colon
s_008um_00361_00508-1,SI
s_008um_00447_00215-1,Colon
s_008um_00408_00523-1,SI
s_008um_00481_00520-1,SI
s_008um_00521_00487-1,SI
s_008um_00570_00229-1,Colon
s_008um_00526_00236-1,Colon
s_008um_00530_00214-1,Colon
s_008um_00350_00278-1,Colon
s_008um_00556_00258-1,Colon
s_008um_00383_00237-1,Colon
s_008um_00498_00221-1,Colon
s_008um_00287_00566-1,SI
s_008um_00338_00515-1,SI
s_008um_00603_00441-1,SI
s_008um_00486_00217-1,Colon
s_008um_00331_00267-1,Colon
s_008um_00416_00249-1,Colon
s_008um_00379_00529-1,SI
s_008um_00491_00244-1,Colon
s_008um_00445_00206-1,Colon
s_008um_00396_00247-1,Colon
s_008um_00508_00229-1,Colon
s_008um_00282_00592-1,SI
s_008um_00510_00219-1,Colon
s_008um_00398_00216-1,Colon
s_008um_00413_00528-1,SI
s_008um_00445_00478-1,SI
s_008um_00473_00252-1,Colon
s_008um_00382_00206-1,Colon
s_008um_00546_00262-1,Colon
s_008um_00432_00556-1,SI
s_008um_00402_00558-1,SI
s_008um_00415_00264-1,Colon
s_008um_00485_00268-1,Colon
s_008um_00608_00463-1,SI
s_008um_00520_00478-1,SI
s_008um_00286_00557-1,SI
s_008um_00407_00219-1,Colon
s_008um_00485_00242-1,Colon
s_008um_00393_00198-1,Colon
s_008um_00303_00605-1,SI
s_008um_00567_00244-1,Colon
s_008um_00471_00502-1,SI
s_008um_00374_00293-1,Colon
s_008um_00506_00260-1,Colon
s_008um_00363_00239-1,Colon
s_008um_00567_00211-1,Colon
s_008um_00507_00245-1,Colon
s_008um_00542_00249-1,Colon
s_008um_00389_00272-1,Colon
s_008um_00371_00205-1,Colon
s_008um_00425_00215-1,Colon
s_008um_00418_00272-1,Colon
s_008um_00482_00475-1,SI
s_008um_00535_00247-1,Colon
s_008um_00547_00213-1,Colon
s_008um_00568_00439-1,SI
s_008um_00391_00205-1,Colon
s_008um_00406_00500-1,SI
s_008um_00441_00476-1,SI
s_008um_00319_00537-1,SI
s_008um_00362_00509-1,SI
s_008um_00464_00509-1,SI
s_008um_00448_00541-1,SI
s_008um_00411_00529-1,SI
s_008um_00527_00228-1,Colon
s_008um_00540_00499-1,SI
s_008um_00451_00552-1,SI
s_008um_00483_00269-1,Colon
s_008um_00425_00267-1,Colon
s_008um_00419_00538-1,SI
s_008um_00395_00199-1,Colon
s_008um_00434_00241-1,Colon
s_008um_00554_00261-1,Colon
s_008um_00614_00451-1,SI
s_008um_00558_00230-1,Colon
s_008um_00344_00225-1,Colon
s_008um_00397_00211-1,Colon
s_008um_00426_00273-1,Colon
s_008um_00549_00275-1,Colon
s_008um_00535_00465-1,SI
s_008um_00360_00240-1,Colon
s_008um_00411_00547-1,SI
s_008um_00390_00255-1,Colon
s_008um_00406_00546-1,SI
s_008um_00329_00301-1,Colon
s_008um_00567_00204-1,Colon
s_008um_00377_00246-1,Colon
s_008um_00467_00204-1,Colon
s_008um_00461_00527-1,SI
s_008um_00308_00596-1,SI
s_008um_00447_00255-1,Colon
s_008um_00488_00477-1,SI
s_008um_00467_00239-1,Colon
s_008um_00393_00195-1,Colon
s_008um_00603_00459-1,SI
s_008um_00324_00286-1,Colon
s_008um_00353_00261-1,Colon
s_008um_00620_00439-1,SI
s_008um_00599_00235-1,Colon
s_008um_00369_00274-1,Colon
s_008um_00384_00212-1,Colon
s_008um_00634_00457-1,SI
s_008um_00404_00503-1,SI
s_008um_00369_00210-1,Colon
s_008um_00378_00227-1,Colon
s_008um_00572_00264-1,Colon
s_008um_00639_00451-1,SI
s_008um_00552_00252-1,Colon
s_008um_00513_00258-1,Colon
s_008um_00418_00524-1,SI
s_008um_00595_00271-1,Colon
s_008um_00509_00283-1,Colon
s_008um_00503_00480-1,SI
s_008um_00447_00203-1,Colon
s_008um_00483_00504-1,SI
s_008um_00306_00593-1,SI
s_008um_00596_00242-1,Colon
s_008um_00566_00202-1,Colon
s_008um_00384_00490-1,SI
s_008um_00317_00550-1,SI
s_008um_00495_00483-1,SI
s_008um_00481_00265-1,Colon
s_008um_00476_00236-1,Colon
s_008um_00616_00437-1,SI
s_008um_00548_00237-1,Colon
s_008um_00381_00501-1,SI
s_008um_00585_00483-1,SI
s_008um_00458_00203-1,Colon
s_008um_00331_00285-1,Colon
s_008um_00378_00252-1,Colon
s_008um_00437_00242-1,Colon
s_008um_00563_00225-1,Colon
s_008um_00388_00238-1,Colon
s_008um_00542_00477-1,SI
s_008um_00395_00222-1,Colon
s_008um_00405_00553-1,SI
